c_personid,Rank,Friend,Enemy,Lindex,c_index_year,c_birthyear,c_deathyear,c_death_age,c_fl_earliest_year,c_fl_ey_nh_code,c_fl_latest_year,c_choronym_code,LU,c_entry_code,Longitude,Latitude,RankD,Rank9
51886,3,87.04810855,0,1247,1247,0,0,0,0,0,0,0,13867,36,118.10537,27.33988,6,3
46153,6.5,0,0,1139,1139,0,0,0,0,0,0,0,12824,36,119.420189,30.894686,13,6
11842,5,83.74733745,0,1240,1240,0,0,0,0,0,0,19,12824,14,116.681953,28.691545,10,5
44023,8,0,0,1019,0,0,0,0,1049,524,0,0,0,0,0,0,16,8
25709,4,42.49419771,0,1109,1109,1056,1109,54,0,0,0,0,12669,36,120.168625,30.294125,8,4
3066,4,81.12752552,123.0930613,1204,1204,1145,1212,68,0,0,0,0,12753,28,120.556442,27.675718,8,4
40380,9.5,0,0,1117,0,0,0,0,0,0,1157,0,12753,0,121.120598,28.843132,19,9
19090,6,75.16287752,0,1195,1195,0,0,0,0,0,0,0,12669,0,120.753204,30.767469,12,6
20281,4,76.22114357,0,1118,1118,0,0,0,0,0,0,17,12669,36,119.901375,31.013893,8,4
1301,5.5,0,0,1098,1098,0,0,0,1068,528,0,31,11371,0,112.3826294,34.66527557,11,5
47178,7,74.16105687,0,1119,1119,0,0,0,0,0,0,0,13867,0,117.781792,26.39761,14,7
97075,7.5,0,0,1176,0,0,0,0,1206,0,1208,0,0,0,0,0,15,7
1863,3.5,77.15548892,82.01027851,1142,1142,0,1149,0,1103,534,0,0,13284,36,103.831459,30.050497,7,3
37715,4.5,60.40165072,0,1010,1010,0,0,0,0,0,965,0,12214,0,110.662392,35.576092,9,4
437450,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
12129,8,0,0,1091,1091,0,0,0,0,0,0,33,11371,0,112.38263,34.665276,16,8
315,6.5,79.42891559,0,1104,1104,0,0,0,0,0,0,0,11901,0,110.437637,35.465939,13,6
390950,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
3907,5,77.51842209,0,1173,1173,0,1173,0,0,0,0,27,12669,101,120.084801,30.553133,10,5
27676,8.5,47.16675573,0,1211,1211,0,0,0,0,0,0,0,12753,0,120.973587,29.952654,17,8
1259,5,78.02500516,0,1163,1163,0,0,0,0,0,0,0,12669,0,121.227638,31.009476,10,5
14380,8,70.8480955,0,1079,1079,0,0,0,0,0,0,45,11027,0,114.34333,34.785477,16,8
2100,3.5,27.64467714,0,1106,1106,0,0,65,1076,528,0,48,13284,36,103.923309,30.579893,7,3
98909,8.5,0,0,1142,0,0,0,0,1172,0,1179,0,0,0,0,0,17,8
387764,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
24993,8,0,0,1106,1106,0,0,0,0,0,0,0,0,0,0,0,16,8
51692,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
417244,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
14746,4,70.5099035,0,1184,1184,0,0,0,0,0,0,22,12669,36,120.733788,31.646582,8,4
25208,6.5,84.26480018,0,1196,1196,0,0,0,0,0,0,0,13015,0,112.978134,28.198198,13,6
7018,2.5,27.64467714,112.5399338,1094,1094,0,1094,0,0,0,0,43,11141,118,118.370405,36.864015,5,2
52469,5,27.64467714,0,1139,1139,0,0,0,0,0,0,0,13867,36,119.321577,26.073954,10,5
46779,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
65,4,0,0,1139,1139,0,0,0,0,0,0,0,13867,0,118.589905,24.909641,8,4
759,6.5,0,0,1134,1134,0,0,0,0,0,0,0,0,0,0,0,13,6
1197,4.5,79.81111455,0,1074,1074,0,0,0,0,0,0,0,11546,36,115.146522,36.275528,9,4
97107,8,0,0,969,0,0,0,0,999,0,1001,0,0,0,0,0,16,8
4118,7.5,72.27499225,0,1110,1110,1063,1110,48,0,0,0,0,12907,118,116.351341,27.984781,15,7
3599,5.5,38.30416415,0,1106,1106,0,0,0,0,0,0,0,13867,36,119.381439,25.727917,11,5
17425,1,73.93133971,0,1100,1100,0,0,0,0,0,0,20,11141,0,117.0014877,36.65013123,2,1
40904,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
11189,3.5,47.54805772,0,1143,1143,1084,1151,68,0,0,0,4,13867,36,118.68367,25.36455727,7,3
96012,5,79.98078931,0,1208,1208,0,0,0,1205,0,1215,0,12753,0,119.649918,29.104712,10,5
42483,9.5,0,0,1238,0,0,0,0,1268,558,0,0,13867,0,119.9903946,26.88346291,19,9
27445,9,87.08336771,0,1226,1226,1168,1226,59,0,0,0,0,13867,118,118.323784,27.038864,18,9
439,6,0,0,1117,1117,0,0,0,0,0,0,0,0,0,0,0,12,6
16302,1,85.00880031,1,1197,1197,1138,1200,63,0,0,0,0,12907,36,115.89772,28.674896,2,1
645,6.5,0,0,1166,1166,0,0,0,0,0,0,0,0,0,0,0,13,6
405173,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
45226,4,0,0,1194,1194,0,0,0,0,0,1194,0,0,0,0,0,8,4
405253,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
16480,9,0,0,1232,1232,0,0,0,1202,547,1208,0,12669,165,119.814385,31.363638,18,9
13578,4.5,76.20285301,0,1091,1091,0,0,0,0,0,0,0,12587,0,118.361122,31.714224,9,4
15172,1,73.32264348,0,1079,1079,0,0,0,0,0,0,45,12753,36,119.649918,29.104712,2,1
8151,1,34.82715981,41.00513925,1162,1162,1103,1165,63,0,0,0,0,12824,36,117.124092,28.964994,2,1
42810,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
534,4,75.06361073,0,1123,1123,1064,1143,80,0,0,0,7,12669,118,121.227638,31.009476,8,4
2126,4.5,27.64467714,0,1077,1077,0,0,45,0,0,0,0,11026,36,115.35057,35.26215,9,4
14697,2,72.23843719,0,1008,1008,949,1014,66,975,507,1006,24,12669,14,120.168625,30.294125,4,2
14756,8,78.98412875,0,1226,1226,0,0,0,0,0,0,0,12753,36,119.649918,29.104712,16,8
49915,5.5,70.93156024,0,1142,1142,1089,1142,54,0,0,0,0,0,0,0,0,11,5
411954,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
51046,1,75.42207509,0,1016,1016,0,0,0,0,0,0,0,0,0,0,0,2,1
51744,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
41737,7.5,0,0,1202,1202,0,0,0,1165,543,0,0,12669,0,120.733788,31.646582,15,7
400065,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
98051,6.5,0,0,1013,0,0,0,0,1043,0,1047,0,0,0,0,0,13,6
1044,1,40.77253825,0,1001,1001,944,1001,58,0,0,0,15,11901,36,108.906976,34.246423,2,1
419720,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
48348,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
97846,7,0,0,1200,0,0,0,0,1230,0,1232,0,0,0,0,0,14,7
46293,8.5,0,0,1246,1246,1199,1246,48,0,0,0,0,12907,0,115.785782,28.197754,17,8
49119,9.5,81.35751128,0,1223,1223,0,0,0,0,0,0,0,0,118,0,0,19,9
1360,2.5,81.79713374,53.81370228,1127,1127,1079,1127,49,0,0,0,0,12753,36,119.883675,29.458708,5,2
203,6,0,0,1100,1100,0,0,0,0,0,0,0,13867,36,117.781792,26.39761,12,6
15109,8.5,65.57319962,0,1231,1231,1175,1231,57,0,0,0,18,12669,36,120.932022,30.517859,17,8
25103,3,84.90923973,32.53725603,1191,1191,1133,1191,59,0,0,0,0,12753,36,118.867645,28.956821,6,3
7349,9,79.90342429,0,1058,1058,0,0,0,0,0,0,0,12669,101,120.618622,31.31271,18,9
433973,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
136589,9.5,45.62195369,0,1238,1238,0,0,0,0,0,0,0,13098,0,111.191498,30.474218,19,9
16881,6,74.82582317,0,1048,1048,0,0,0,0,0,0,29,11203,0,115.5583,35.61019,12,6
47433,6,0,0,1142,1142,0,0,0,0,0,0,0,13867,36,119.2296143,26.09373856,12,6
17915,4,71.85017277,0,1037,1037,991,1037,47,0,0,0,0,11203,36,116.088707,35.39620972,8,4
409597,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
18954,3,40.08441983,0,1211,1211,0,0,0,0,0,0,0,12669,36,120.618622,31.31271,6,3
49482,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
252,2,77.56417622,35.26441976,1142,1142,1083,1166,84,0,0,0,6,12669,36,119.5706177,31.74697876,4,2
418866,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
436582,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
22055,7.5,78.19953875,0,1072,1072,0,0,0,0,0,0,20,11371,0,112.38263,34.665276,15,7
1596,4.5,77.00934298,0,1100,1100,0,0,0,1068,528,0,93,13098,14,112.190773,30.350445,9,4
49652,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
50324,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
52513,5.5,0,81.31325495,1151,1151,1092,1166,75,0,0,0,0,0,0,114.34333,34.785477,11,5
37685,8,0,0,953,953,894,0,89,0,0,0,0,11027,137,114.097192,35.164454,16,8
402645,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
1978,5,64.21815198,70.16606094,1134,1134,1080,1134,55,0,0,0,0,12669,36,119.814385,31.363638,10,5
1220,4,80.70539679,41.23085528,1083,1083,0,0,67,0,0,0,17,11027,36,114.34333,34.785477,8,4
17171,9.5,72.58947183,0,1205,1205,0,0,0,0,0,0,48,13284,0,103.923309,30.579893,19,9
426294,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
426017,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
38387,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
38057,7,0,0,0,0,0,0,0,963,506,0,0,0,0,0,0,14,7
1384,1,83.1852701,145.2535369,1068,1068,0,0,66,0,0,0,69,11027,36,113.719086,34.397324,2,1
48070,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
27761,6.5,74.93823546,0,1072,1072,0,1072,0,0,0,0,0,12669,36,120.099312,30.864964,13,6
97166,6,0,0,1005,0,0,0,0,1035,0,1037,0,0,0,0,0,12,6
97940,5.5,0,0,1132,0,0,0,0,1162,0,1165,0,0,0,0,0,11,5
25474,2.5,71.51511533,0,1041,1041,0,0,0,0,0,0,18,11027,74,114.34333,34.785477,5,2
51390,1,0,0,1265,1265,0,0,0,0,0,0,0,12753,36,120.73346,28.852207,2,1
51172,6,0,0,0,0,0,0,0,0,0,0,0,12753,0,119.478851,29.204453,12,6
47301,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
8128,2,42.58307765,41.00513925,1133,1133,0,0,66,0,0,0,10,12669,36,120.733788,31.646582,4,2
405917,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
3194,6,74.60847496,0,1036,1036,0,0,0,0,0,0,0,11027,0,114.34333,34.785477,12,6
40855,3,0,0,0,0,0,0,0,0,0,0,0,12433,0,119.177627,32.267544,6,3
49020,7.5,0,0,1103,1103,0,0,0,0,0,0,0,0,0,0,0,15,7
21571,7.5,77.95868615,0,1110,1110,0,0,0,0,0,0,0,12669,118,120.618622,31.31271,15,7
38479,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
45883,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
41802,9,83.22957494,0,1212,1212,0,0,0,0,0,0,0,12824,0,116.903259,28.40443,18,9
49160,9.5,0,0,0,0,0,0,0,0,0,0,0,11901,0,107.9305,35.50143,19,9
18840,5.5,70.26301988,0,1057,1057,0,0,0,1027,518,1064,0,12824,165,118.7425,30.946941,11,5
426099,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
51816,8.5,0,0,1088,1088,1032,1088,57,0,0,0,0,12907,36,114.608452,27.382462,17,8
3330,3,78.00300836,0,1184,1184,0,0,0,0,0,0,0,12669,0,120.618622,31.31271,6,3
2008,5.5,72.47427067,0,1056,1056,0,0,0,0,0,0,9,13867,54,118.536255,27.924686,11,5
1473,3.5,0,0,1107,1107,0,1107,0,1079,529,0,0,11027,165,114.34333,34.785477,7,3
15192,3.5,85.70784296,83.60564792,1195,1195,0,1195,0,0,0,0,0,12753,36,120.025253,28.897268,7,3
16801,7,64.52943734,0,1047,1047,0,0,0,0,0,0,0,12214,118,112.736015,38.08202,14,7
24919,8,0,41.12785983,1087,1087,0,0,0,0,0,0,0,12907,36,116.351341,27.984781,16,8
50191,9,70.87864579,0,974,974,0,0,0,0,0,0,0,12214,0,111.7790299,37.26340103,18,9
43188,6.5,0,0,1049,1049,0,0,0,0,0,1049,0,0,0,0,0,13,6
95630,6,0,0,1234,0,0,0,0,1264,0,1265,0,0,0,0,0,12,6
14922,4,71.69406253,0,1086,1086,0,0,0,0,0,0,22,11027,74,114.34333,34.785477,8,4
95984,6,0,0,1003,0,0,0,0,1033,0,1051,0,0,0,0,0,12,6
433271,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
44557,7,47.24352019,0,1162,1162,0,0,0,0,0,0,0,12587,0,118.361122,31.714224,14,7
388672,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
431744,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
38909,5.5,73.64124383,0,1154,1154,0,0,0,0,0,0,0,12753,36,120.653221,28.018291,11,5
747,5.5,0,0,1135,1135,0,0,0,0,0,0,0,12907,0,114.559631,29.038708,11,5
46139,5.5,0,0,1067,1067,0,0,0,0,0,0,0,13867,36,119.381439,25.727917,11,5
41868,7.5,0,0,1265,1265,0,0,0,0,0,1265,0,12753,0,118.8676453,28.95682144,15,7
41563,6,0,0,0,0,0,0,0,0,0,0,0,12669,36,119.9406,30.27177,12,6
18713,4,0,0,1130,1130,0,0,0,1100,532,1143,0,12824,165,117.124092,28.964994,8,4
386920,8.5,0,0,1247,1247,0,0,0,0,0,0,0,12753,0,119.883675,29.458708,17,8
10202,5.5,40.87616455,0,1020,1020,0,0,0,0,0,0,0,11027,77,113.641312,34.758076,11,5
95582,8,0,0,1237,0,0,0,0,1267,0,1269,0,0,0,0,0,16,8
8004,1.5,73.62358708,0,1138,1138,0,0,49,0,0,0,45,11371,50,112.38263,34.665276,3,1
23612,8,67.55972596,0,1101,1101,0,0,0,0,0,0,18,11027,74,114.34333,34.785477,16,8
22379,3,0,0,1075,1075,1016,1083,68,0,0,0,0,11371,36,115.809013,32.903057,6,3
22281,1,81.33005888,0,1093,1093,0,0,0,0,0,0,0,11027,94,114.34333,34.785477,2,1
38250,7.5,0,0,0,0,0,0,0,1102,534,0,0,0,0,0,0,15,7
430961,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
49395,8,0,0,1205,1205,0,0,0,0,0,0,0,13867,36,119.381439,25.727917,16,8
3027,9.5,75.34058956,0,1173,1173,1114,1201,88,0,0,0,45,12907,0,116.351341,27.984781,19,9
51263,5.5,0,0,0,0,0,0,0,0,0,0,0,12753,0,121.026558,29.138258,11,5
3159,5.5,76.00453162,0,1039,1039,0,0,0,0,0,0,6,11027,0,114.34333,34.785477,11,5
40674,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
48553,7,0,0,1088,1088,0,1088,0,0,0,0,0,12907,0,115.89772,28.674896,14,7
426840,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
48539,7.5,0,0,1292,1292,0,0,0,0,0,0,0,0,36,0,0,15,7
22599,6,27.64467714,0,1156,1156,0,0,0,0,0,0,21,12753,59,120.973587,29.952654,12,6
50946,1.5,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,3,1
50505,6.5,0,0,1238,1238,0,0,0,0,0,0,0,0,36,0,0,13,6
14564,8,0,0,1181,1181,0,0,0,0,0,0,0,13867,36,119.321577,26.073954,16,8
50174,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
427119,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
13518,5.5,69.93229691,0,1080,1080,1021,1088,68,0,0,0,45,11546,118,114.962403,35.921067,11,5
33902,3,65.51433711,0,1009,1009,0,1009,0,0,0,0,0,12433,28,119.437187,32.39127,6,3
3244,8,81.33332051,0,1121,1121,0,0,0,1091,530,0,0,12753,36,120.630691,27.790512,16,8
1265,6,79.75328539,0,1157,1157,0,0,73,0,0,0,0,12753,118,121.542656,29.866316,12,6
49469,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
389775,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
17587,5,27.64467714,0,1158,1158,0,0,0,1128,540,0,0,12753,36,120.73346,28.852207,10,5
17273,4,0,0,1042,1042,0,0,0,0,0,0,15,11027,0,114.34333,34.785477,8,4
388644,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
26369,2.5,68.75450485,0,974,974,915,0,72,0,0,0,0,11027,36,114.34333,34.785477,5,2
50056,6,0,0,983,983,0,0,0,0,0,0,0,11857,0,117.4018173,40.04386139,12,6
1929,6.5,0,0,1015,1015,0,0,0,0,0,0,0,0,0,0,0,13,6
1870,6,0,0,1029,1029,0,0,0,0,0,0,0,0,0,0,0,12,6
347,6.5,0,0,1165,1165,0,0,0,0,0,0,0,0,0,0,0,13,6
44818,8.5,41.85136208,0,1012,1012,0,0,0,0,0,1012,0,12669,116,120.6186218,31.31270981,17,8
19290,4,75.46650106,0,1080,1080,0,0,74,0,0,0,15,12669,118,120.168625,30.294125,8,4
41817,7.5,80.73592793,0,1144,1144,0,0,0,0,0,0,0,0,0,0,0,15,7
51547,4.5,0,0,1109,1109,0,0,71,0,0,0,0,12669,36,119.814385,31.363638,9,4
14122,3.5,34.82715981,0,1133,1133,0,0,0,0,0,0,23,13867,36,119.321577,26.073954,7,3
19666,7,75.98156262,0,1208,1208,0,1208,0,0,0,0,101,12824,0,118.7425,30.946941,14,7
96055,7.5,0,0,1142,0,0,0,0,1172,0,1172,0,0,0,0,0,15,7
41597,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
52694,8.5,0,0,0,0,0,0,0,0,0,0,0,13952,0,116.110497,24.315781,17,8
46122,9,0,0,0,0,0,0,0,0,0,0,0,11203,0,115.657387,39.019436,18,9
18988,3,84.58381771,0,1227,1227,0,0,0,0,0,0,0,12824,0,116.189186,29.272564,6,3
17769,2.5,71.64462288,0,1048,1048,1022,1048,27,0,0,0,22,11027,74,114.34333,34.785477,5,2
20023,5.5,77.90820361,0,1147,1147,0,0,0,1102,534,0,0,13284,0,104.077995,30.650385,11,5
1972,5.5,0,0,1115,1115,0,0,0,0,0,0,0,12669,36,119.9406,30.27177,11,5
46047,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
25856,5.5,0,0,1238,1238,0,0,0,0,0,0,0,13867,36,119.518837,25.959837,11,5
49029,7.5,0,0,1103,1103,0,0,0,1103,534,0,0,0,0,0,0,15,7
18444,5,60.18418309,0,1071,1071,0,0,0,0,0,0,0,12214,0,112.744682,37.678467,10,5
14386,4.5,65.00604369,0,1054,1054,1009,1054,46,0,0,0,45,11901,118,108.906976,34.246423,9,4
10343,9.5,81.52618202,0,1246,1246,1190,1246,57,0,0,0,20,12669,0,120.637787,31.167065,19,9
74,3.5,0,0,1136,1136,0,0,0,0,0,0,45,12907,36,116.627449,27.559717,7,3
24787,8,83.30625973,0,1172,1172,1116,1172,57,0,0,0,0,12669,36,120.099312,30.864964,16,8
423987,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
428,4,42.49419771,0,1012,1012,953,1013,61,0,0,0,11,13867,36,116.659508,26.266445,8,4
14654,6,80.838634,0,1076,1076,0,0,0,0,0,0,22,11027,74,114.34333,34.785477,12,6
42263,1,84.0434528,0,1106,1106,0,1106,0,0,0,0,0,11027,0,114.34333,34.785477,2,1
339347,7.5,0,0,1676,1676,0,0,0,0,0,0,0,12753,0,120.288155,28.143875,15,7
45136,9,12.53745737,7.530163938,1229,1229,0,0,0,0,0,1229,0,12433,0,119.876915,32.304214,18,9
25216,9,27.64467714,0,1126,1126,0,1126,0,0,0,0,0,12753,36,119.913009,28.448732,18,9
17631,9,79.06955133,0,1184,1184,0,0,0,0,0,0,0,12753,118,119.649918,29.104712,18,9
52790,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
427806,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
50431,4,0,0,1090,1090,1055,1090,36,0,0,0,0,0,0,0,0,8,4
97408,5.5,0,0,1195,0,0,0,0,1225,0,1227,0,0,0,0,0,11,5
22164,4,72.52356215,0,1086,1086,1048,1086,39,0,0,0,18,11027,74,114.34333,34.785477,8,4
136452,8,43.45781635,0,1257,1257,0,0,0,0,0,1256,0,12587,0,116.938606,31.05228,16,8
51395,6,0,0,1253,1253,0,0,0,0,0,0,0,13867,36,118.68367,25.36455727,12,6
42798,5.5,0,0,0,0,0,0,0,0,0,0,0,12214,0,0,0,11,5
963,5,48.57512883,0,1020,1020,0,0,0,0,0,0,0,11027,0,114.34333,34.785477,10,5
47420,8,0,0,1187,1187,0,0,0,0,0,0,0,13867,36,119.321577,26.073954,16,8
44375,5.5,0,0,1216,1216,0,0,0,0,0,0,0,12753,36,121.120598,28.843132,11,5
431310,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
41777,9,0,0,1217,1217,0,0,0,1187,544,0,0,12433,28,119.835282,32.934967,18,9
389407,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
46131,5.5,0,0,1205,1205,0,0,0,0,0,0,0,13867,36,116.3495407,25.83338165,11,5
18399,5,70.2728446,0,1098,1098,1039,1110,72,0,0,0,31,11027,118,113.641312,34.758076,10,5
50193,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
17042,5.5,0,0,1178,1178,0,0,0,1165,543,1178,0,0,0,0,0,11,5
411315,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
45361,9,0,0,1115,1115,0,0,0,1085,529,0,0,13576,165,105.738869,31.485622,18,9
16419,3,80.01053357,0,1045,1045,995,1045,51,0,0,0,0,13015,36,111.327543,25.28253,6,3
14669,5.5,66.38786242,0,1012,1012,0,0,0,0,0,0,80,11371,0,112.38263,34.665276,11,5
41153,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
13845,2,80.79805103,0,1232,1232,0,0,0,1202,547,0,0,13284,165,103.502586,30.214197,4,2
40749,6,0,0,1103,1103,0,0,0,0,0,0,0,0,0,0,0,12,6
43656,5.5,74.21970036,0,1102,1102,0,0,0,1059,526,1102,0,13867,165,118.537849,24.953764,11,5
45861,7.5,0,0,0,0,0,0,0,0,0,0,0,12753,0,121.5426559,29.86631584,15,7
96123,8,0,0,975,0,0,0,0,1005,0,1007,0,0,0,0,0,16,8
1510,5.5,48.26915945,0,1086,1086,0,0,0,1074,528,1086,0,12669,165,119.952301,31.782784,11,5
40508,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
38746,4,0,0,0,0,0,0,0,0,0,0,0,13284,0,103.888771,30.807074,8,4
323,6.5,34.82715981,0,1158,1158,0,0,0,0,0,0,0,12824,36,117.236359,29.382742,13,6
47082,8,71.39848172,0,1238,1238,0,0,0,0,0,0,0,12907,36,116.627449,27.559717,16,8
41328,5.5,0,0,1236,1236,0,1236,0,0,0,0,0,0,0,0,0,11,5
38737,8.5,76.35574111,0,1094,1094,0,0,0,0,0,0,0,13867,0,119.011101,25.433954,17,8
1481,9,0,0,1165,1165,0,0,0,0,0,0,0,0,0,0,0,18,9
38394,9,80.1148503,0,1111,1111,0,0,0,0,0,0,0,12753,0,120.227981,29.260567,18,9
45830,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
37956,5.5,0,0,0,0,0,0,0,0,0,0,0,12214,0,112.564827,37.873753,11,5
46455,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
8121,2,63.2737347,0,1000,1000,950,1000,51,0,0,0,53,11901,36,108.906976,34.246423,4,2
17577,4.5,82.92962811,0,1126,1126,0,0,0,0,0,0,8,11027,0,114.34333,34.785477,9,4
34051,4.5,68.71295198,0,1068,1068,0,0,69,1038,521,0,0,12433,36,119.91124,32.495872,9,4
39142,8.5,0,0,1271,1271,0,0,0,1241,554,0,0,12669,165,119.952301,31.78278351,17,8
52160,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
27239,6.5,37.82295232,0,1147,1147,1088,1163,76,0,0,0,0,12907,36,115.78302,25.58433,13,6
22084,3.5,41.14356454,0,1196,1196,0,0,0,1131,541,0,0,12824,36,117.945084,30.374228,7,3
47489,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
51336,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
23112,5,72.86271151,0,1087,1087,1038,1087,50,0,0,0,19,11027,74,114.34333,34.785477,10,5
17676,1,82.4716773,0,1178,1178,1119,1196,78,0,0,0,18,12669,0,120.099312,30.864964,2,1
11310,8.5,37.82295232,0,1229,1229,1181,1229,49,0,0,0,62,13867,118,119.011101,25.433954,17,8
48394,8.5,0,0,1193,1193,0,0,0,0,0,0,0,13425,36,106.6402,30.474,17,8
44854,5.5,0,0,1103,1103,0,0,0,0,0,1103,0,0,0,0,0,11,5
20236,2.5,42.49419771,0,1195,1195,1136,1213,78,0,0,0,0,12753,36,118.867645,28.956821,5,2
43960,5.5,0,0,1043,1043,0,0,0,0,0,1043,0,0,0,0,0,11,5
176,6.5,44.1186431,0,1155,1155,0,0,0,0,0,0,4,11027,0,114.34333,34.785477,13,6
49674,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
24383,5,72.9979047,0,1081,1081,1039,1081,43,0,0,0,19,11027,74,114.34333,34.785477,10,5
18508,2.5,86.68896959,0,1200,1200,0,0,0,0,0,0,0,12824,36,116.189186,29.272564,5,2
42298,5,0,0,1234,1234,0,0,0,0,0,1234,0,0,0,0,0,10,5
39449,6.5,0,0,0,0,0,0,0,0,0,0,0,12753,0,118.502663,28.903732,13,6
7147,8,75.28901375,0,999,999,0,0,0,0,0,0,0,12433,0,118.264374,32.098347,16,8
19400,4,77.04880854,0.5,1167,1167,0,0,0,0,0,0,19,12753,0,121.542656,29.866316,8,4
284,6,0,0,1090,1090,0,0,0,0,0,0,0,11287,0,113.688919,31.263714,12,6
10619,3,25.06379938,0,1127,1127,1093,0,35,0,0,0,0,11703,50,115.045477,36.873618,6,3
18209,8,82.2136124,0,1180,1180,0,0,0,0,0,0,0,12753,0,121.542656,29.866316,16,8
428692,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
432593,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
42204,5.5,0,0,1034,0,0,0,0,1064,527,0,0,0,0,0,0,11,5
51772,8,0,0,0,0,0,0,0,0,0,0,0,13867,0,119.321577,26.073954,16,8
11887,4.5,84.2814106,0,1151,1151,0,0,0,0,0,0,0,13867,36,118.10537,27.33988,9,4
1166,3.5,72.98919964,0,1089,1089,0,0,0,1059,526,0,0,12669,36,120.618622,31.31271,7,3
1679,2.5,44.84827325,0,1049,1049,0,0,0,0,0,0,4,11901,36,108.906976,34.246423,5,2
